,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,TEAM_PERF,OPP_PERF,TEAM_WINS,TEAM_POINTS,OPPOSITION_POINTS,TEAM_FG,OPP_FG,TEAM_FT,OPP_FT,TEAM_FG3,OPP_FG3,TEAM_AST,OPP_AST,TEAM_REB,OPP_REB,OPP_WINS
77,1256,2022-01-12,22100626,Final,1610612758,1610612747,2021,1610612758,125.0,0.551,0.842,0.367,28.0,45.0,1610612747,116.0,0.429,0.667,0.34,25.0,45.0,1,0,116.0,125.0,0,116.0,116.0,0.429,0.551,0.667,0.842,0.34,0.842,25.0,28.0,45.0,45.0,1
78,1279,2022-01-09,22100606,Final,1610612747,1610612763,2021,1610612747,119.0,0.464,0.789,0.424,26.0,41.0,1610612763,127.0,0.547,0.688,0.367,33.0,47.0,0,1,119.0,127.0,0,119.0,119.0,0.464,0.547,0.789,0.688,0.424,0.688,26.0,33.0,41.0,47.0,1
79,1293,2022-01-07,22100589,Final,1610612747,1610612737,2021,1610612747,134.0,0.495,0.895,0.415,37.0,47.0,1610612737,118.0,0.448,0.704,0.361,29.0,54.0,1,1,134.0,118.0,1,134.0,134.0,0.495,0.448,0.895,0.704,0.415,0.704,37.0,29.0,47.0,54.0,0
80,1314,2022-01-04,22100566,Final,1610612747,1610612758,2021,1610612747,122.0,0.495,0.65,0.344,24.0,44.0,1610612758,114.0,0.518,0.778,0.412,31.0,45.0,1,1,122.0,114.0,1,122.0,122.0,0.495,0.518,0.65,0.778,0.344,0.778,24.0,31.0,44.0,45.0,0
81,1331,2022-01-02,22100551,Final,1610612747,1610612750,2021,1610612747,108.0,0.48,0.793,0.317,20.0,28.0,1610612750,103.0,0.446,0.75,0.237,21.0,56.0,1,1,108.0,103.0,1,108.0,108.0,0.48,0.446,0.793,0.75,0.317,0.75,20.0,21.0,28.0,56.0,0
82,1347,2021-12-31,22100538,Final,1610612747,1610612757,2021,1610612747,139.0,0.553,0.867,0.463,27.0,47.0,1610612757,106.0,0.353,0.815,0.286,19.0,54.0,1,1,139.0,106.0,1,139.0,139.0,0.553,0.353,0.867,0.815,0.463,0.815,27.0,19.0,47.0,54.0,0
83,1355,2021-12-29,22100520,Final,1610612763,1610612747,2021,1610612763,104.0,0.412,0.828,0.333,18.0,43.0,1610612747,99.0,0.453,0.75,0.366,24.0,39.0,1,0,99.0,104.0,0,99.0,99.0,0.453,0.412,0.75,0.828,0.366,0.828,24.0,18.0,39.0,43.0,1
84,1362,2021-12-28,22100511,Final,1610612745,1610612747,2021,1610612745,123.0,0.53,0.76,0.457,24.0,30.0,1610612747,132.0,0.522,0.759,0.412,27.0,48.0,0,0,132.0,123.0,1,132.0,132.0,0.522,0.53,0.759,0.76,0.412,0.76,27.0,24.0,48.0,30.0,0
85,1385,2021-12-25,22100491,Final,1610612747,1610612751,2021,1610612747,115.0,0.417,0.893,0.286,29.0,47.0,1610612751,122.0,0.483,0.815,0.438,31.0,41.0,0,1,115.0,122.0,0,115.0,115.0,0.417,0.483,0.893,0.815,0.286,0.815,29.0,31.0,47.0,41.0,1
86,1397,2021-12-23,22100487,Final,1610612747,1610612759,2021,1610612747,110.0,0.468,0.567,0.185,21.0,48.0,1610612759,138.0,0.484,0.848,0.462,33.0,50.0,0,1,110.0,138.0,0,110.0,110.0,0.468,0.484,0.567,0.848,0.185,0.848,21.0,33.0,48.0,50.0,1
87,1407,2021-12-21,22100469,Final,1610612747,1610612756,2021,1610612747,90.0,0.391,0.652,0.2,14.0,47.0,1610612756,108.0,0.441,0.933,0.293,29.0,53.0,0,1,90.0,108.0,0,90.0,90.0,0.391,0.441,0.652,0.933,0.2,0.933,14.0,29.0,47.0,53.0,1
88,1417,2021-12-19,22100448,Final,1610612741,1610612747,2021,1610612741,115.0,0.43,0.806,0.333,20.0,43.0,1610612747,110.0,0.512,0.636,0.353,25.0,46.0,1,0,110.0,115.0,0,110.0,110.0,0.512,0.43,0.636,0.806,0.353,0.806,25.0,20.0,46.0,43.0,1
89,1432,2021-12-17,22100436,Final,1610612750,1610612747,2021,1610612750,110.0,0.418,0.667,0.273,23.0,61.0,1610612747,92.0,0.385,0.69,0.279,26.0,36.0,1,0,92.0,110.0,0,92.0,92.0,0.385,0.418,0.69,0.667,0.279,0.667,26.0,23.0,36.0,61.0,1
90,1442,2021-12-15,22100420,Final,1610612742,1610612747,2021,1610612742,104.0,0.398,0.824,0.273,22.0,51.0,1610612747,107.0,0.433,0.778,0.385,24.0,46.0,0,0,107.0,104.0,1,107.0,107.0,0.433,0.398,0.778,0.824,0.385,0.824,24.0,22.0,46.0,51.0,0
91,1467,2021-12-12,22100403,Final,1610612747,1610612753,2021,1610612747,106.0,0.488,0.647,0.464,24.0,44.0,1610612753,94.0,0.375,0.789,0.342,17.0,47.0,1,1,106.0,94.0,1,106.0,106.0,0.488,0.375,0.647,0.789,0.464,0.789,24.0,17.0,44.0,47.0,0
92,1482,2021-12-10,22100389,Final,1610612760,1610612747,2021,1610612760,95.0,0.396,0.643,0.227,21.0,51.0,1610612747,116.0,0.471,0.75,0.452,23.0,47.0,0,0,116.0,95.0,1,116.0,116.0,0.471,0.396,0.75,0.643,0.452,0.643,23.0,21.0,47.0,51.0,0
93,1485,2021-12-09,22100380,Final,1610612763,1610612747,2021,1610612763,108.0,0.436,0.667,0.333,28.0,47.0,1610612747,95.0,0.462,0.647,0.4,26.0,45.0,1,0,95.0,108.0,0,95.0,95.0,0.462,0.436,0.647,0.667,0.4,0.667,26.0,28.0,45.0,47.0,1
94,1502,2021-12-07,22100365,Final,1610612747,1610612738,2021,1610612747,117.0,0.516,0.765,0.296,25.0,51.0,1610612738,102.0,0.439,0.69,0.303,27.0,34.0,1,1,117.0,102.0,1,117.0,117.0,0.516,0.439,0.765,0.69,0.296,0.69,25.0,27.0,51.0,34.0,0
95,1532,2021-12-03,22100341,Final,1610612747,1610612746,2021,1610612747,115.0,0.5,0.619,0.364,28.0,43.0,1610612746,119.0,0.506,0.875,0.457,28.0,34.0,0,1,115.0,119.0,0,115.0,115.0,0.5,0.506,0.619,0.875,0.364,0.875,28.0,28.0,43.0,34.0,1
96,1551,2021-11-30,22100318,Final,1610612758,1610612747,2021,1610612758,92.0,0.443,0.727,0.207,22.0,40.0,1610612747,117.0,0.5,0.7,0.393,21.0,47.0,0,0,117.0,92.0,1,117.0,117.0,0.5,0.443,0.7,0.727,0.393,0.727,21.0,22.0,47.0,40.0,0
97,1565,2021-11-28,22100304,Final,1610612747,1610612765,2021,1610612747,110.0,0.5,0.6,0.281,32.0,42.0,1610612765,106.0,0.427,0.895,0.394,29.0,53.0,1,1,110.0,106.0,1,110.0,110.0,0.5,0.427,0.6,0.895,0.281,0.895,32.0,29.0,42.0,53.0,0
98,1585,2021-11-26,22100291,Final,1610612747,1610612758,2021,1610612747,137.0,0.5,0.714,0.341,32.0,51.0,1610612758,141.0,0.45,0.655,0.311,32.0,56.0,0,1,137.0,141.0,0,137.0,137.0,0.5,0.45,0.714,0.655,0.341,0.655,32.0,32.0,51.0,56.0,1
99,1587,2021-11-24,22100268,Final,1610612754,1610612747,2021,1610612754,116.0,0.404,0.792,0.283,25.0,52.0,1610612747,124.0,0.442,0.862,0.405,20.0,52.0,0,0,124.0,116.0,1,124.0,124.0,0.442,0.404,0.862,0.792,0.405,0.792,20.0,25.0,52.0,52.0,0
100,1600,2021-11-23,22100264,Final,1610612752,1610612747,2021,1610612752,106.0,0.451,0.81,0.441,23.0,52.0,1610612747,100.0,0.374,0.7,0.306,23.0,50.0,1,0,100.0,106.0,0,100.0,100.0,0.374,0.451,0.7,0.81,0.306,0.81,23.0,23.0,50.0,52.0,1
101,1614,2021-11-21,22100249,Final,1610612765,1610612747,2021,1610612765,116.0,0.443,0.762,0.35,27.0,39.0,1610612747,121.0,0.489,0.778,0.323,29.0,51.0,0,0,121.0,116.0,1,121.0,121.0,0.489,0.443,0.778,0.762,0.323,0.762,29.0,27.0,51.0,39.0,0
102,1629,2021-11-19,22100232,Final,1610612738,1610612747,2021,1610612738,130.0,0.5,0.816,0.367,22.0,51.0,1610612747,108.0,0.464,0.75,0.4,20.0,33.0,1,0,108.0,130.0,0,108.0,108.0,0.464,0.5,0.75,0.816,0.4,0.816,20.0,22.0,33.0,51.0,1
103,1648,2021-11-17,22100219,Final,1610612749,1610612747,2021,1610612749,109.0,0.46,0.708,0.324,22.0,52.0,1610612747,102.0,0.417,0.833,0.279,24.0,48.0,1,0,102.0,109.0,0,102.0,102.0,0.417,0.46,0.833,0.708,0.279,0.708,24.0,22.0,48.0,52.0,1
104,1666,2021-11-15,22100209,Final,1610612747,1610612741,2021,1610612747,103.0,0.456,0.806,0.188,19.0,43.0,1610612741,121.0,0.551,0.727,0.441,31.0,36.0,0,1,103.0,121.0,0,103.0,103.0,0.456,0.551,0.806,0.727,0.188,0.727,19.0,31.0,43.0,36.0,1
105,1667,2021-11-14,22100192,Final,1610612747,1610612759,2021,1610612747,114.0,0.518,0.765,0.484,28.0,46.0,1610612759,106.0,0.444,0.667,0.444,28.0,43.0,1,1,114.0,106.0,1,114.0,114.0,0.518,0.444,0.765,0.667,0.484,0.667,28.0,28.0,46.0,43.0,0
106,1691,2021-11-12,22100184,Final,1610612747,1610612750,2021,1610612747,83.0,0.354,0.8,0.22,17.0,44.0,1610612750,107.0,0.457,0.75,0.324,24.0,54.0,0,1,83.0,107.0,0,83.0,83.0,0.354,0.457,0.8,0.75,0.22,0.75,17.0,24.0,44.0,54.0,1
107,1707,2021-11-10,22100170,Final,1610612747,1610612748,2021,1610612747,120.0,0.5,0.625,0.474,26.0,50.0,1610612748,117.0,0.417,0.771,0.27,26.0,47.0,1,1,120.0,117.0,1,120.0,120.0,0.5,0.417,0.625,0.771,0.474,0.771,26.0,26.0,50.0,47.0,0
108,1718,2021-11-08,22100154,Final,1610612747,1610612766,2021,1610612747,126.0,0.484,0.714,0.406,30.0,51.0,1610612766,123.0,0.434,0.821,0.333,23.0,55.0,1,1,126.0,123.0,1,126.0,126.0,0.484,0.434,0.714,0.821,0.406,0.821,30.0,23.0,51.0,55.0,0
109,1732,2021-11-06,22100138,Final,1610612757,1610612747,2021,1610612757,105.0,0.379,0.75,0.273,22.0,52.0,1610612747,90.0,0.344,0.792,0.281,20.0,59.0,1,0,90.0,105.0,0,90.0,90.0,0.344,0.379,0.792,0.75,0.281,0.75,20.0,22.0,59.0,52.0,1
110,1746,2021-11-04,22100123,Final,1610612747,1610612760,2021,1610612747,104.0,0.415,0.824,0.364,22.0,49.0,1610612760,107.0,0.425,0.692,0.366,23.0,50.0,0,1,104.0,107.0,0,104.0,104.0,0.415,0.425,0.824,0.692,0.364,0.692,22.0,23.0,49.0,50.0,1
111,1762,2021-11-02,22100107,Final,1610612747,1610612745,2021,1610612747,119.0,0.527,0.75,0.24,26.0,43.0,1610612745,117.0,0.527,0.417,0.381,27.0,38.0,1,1,119.0,117.0,1,119.0,119.0,0.527,0.527,0.75,0.417,0.24,0.417,26.0,27.0,43.0,38.0,0
112,1776,2021-10-31,22100093,Final,1610612747,1610612745,2021,1610612747,95.0,0.406,0.615,0.29,22.0,43.0,1610612745,85.0,0.421,0.517,0.214,18.0,55.0,1,1,95.0,85.0,1,95.0,95.0,0.406,0.421,0.615,0.517,0.29,0.517,22.0,18.0,43.0,55.0,0
113,1794,2021-10-29,22100077,Final,1610612747,1610612739,2021,1610612747,113.0,0.548,0.9,0.444,24.0,42.0,1610612739,101.0,0.425,0.682,0.353,28.0,36.0,1,1,113.0,101.0,1,113.0,113.0,0.548,0.425,0.9,0.682,0.444,0.682,24.0,28.0,42.0,36.0,0
114,1807,2021-10-27,22100061,Final,1610612760,1610612747,2021,1610612760,123.0,0.5,0.759,0.405,21.0,42.0,1610612747,115.0,0.5,0.857,0.314,29.0,40.0,1,0,115.0,123.0,0,115.0,115.0,0.5,0.5,0.857,0.759,0.314,0.759,29.0,21.0,40.0,42.0,1
115,1814,2021-10-26,22100053,Final,1610612759,1610612747,2021,1610612759,121.0,0.444,0.545,0.361,33.0,59.0,1610612747,125.0,0.476,0.773,0.267,20.0,56.0,0,0,125.0,121.0,1,125.0,125.0,0.476,0.444,0.773,0.545,0.267,0.545,20.0,33.0,56.0,59.0,0
116,1830,2021-10-24,22100040,Final,1610612747,1610612763,2021,1610612747,121.0,0.536,0.682,0.533,29.0,36.0,1610612763,118.0,0.45,0.833,0.371,25.0,49.0,1,1,121.0,118.0,1,121.0,121.0,0.536,0.45,0.682,0.833,0.533,0.833,29.0,25.0,36.0,49.0,0
117,1847,2021-10-22,22100025,Final,1610612747,1610612756,2021,1610612747,105.0,0.395,0.759,0.441,25.0,46.0,1610612756,115.0,0.488,0.75,0.313,31.0,47.0,0,1,105.0,115.0,0,105.0,105.0,0.395,0.488,0.759,0.75,0.441,0.75,25.0,31.0,46.0,47.0,1
118,1864,2021-10-19,22100002,Final,1610612747,1610612744,2021,1610612747,114.0,0.474,0.474,0.357,21.0,45.0,1610612744,121.0,0.441,0.833,0.359,30.0,50.0,0,1,114.0,121.0,0,114.0,114.0,0.474,0.441,0.474,0.833,0.357,0.833,21.0,30.0,45.0,50.0,1
119,1876,2021-10-14,12100058,Final,1610612758,1610612747,2021,1610612758,116.0,0.398,0.808,0.362,22.0,49.0,1610612747,112.0,0.468,0.625,0.31,25.0,56.0,1,0,112.0,116.0,0,112.0,112.0,0.468,0.398,0.625,0.808,0.31,0.808,25.0,22.0,56.0,49.0,1
120,1885,2021-10-12,12100047,Final,1610612747,1610612744,2021,1610612747,99.0,0.414,0.773,0.323,22.0,52.0,1610612744,111.0,0.424,0.727,0.224,29.0,51.0,0,1,99.0,111.0,0,99.0,99.0,0.414,0.424,0.773,0.727,0.323,0.727,22.0,29.0,52.0,51.0,1
121,1896,2021-10-10,12100038,Final,1610612747,1610612756,2021,1610612747,94.0,0.376,0.682,0.357,23.0,36.0,1610612756,123.0,0.522,0.909,0.31,26.0,56.0,0,1,94.0,123.0,0,94.0,94.0,0.376,0.522,0.682,0.909,0.357,0.909,23.0,26.0,36.0,56.0,1
122,1906,2021-10-08,12100031,Final,1610612744,1610612747,2021,1610612744,121.0,0.454,0.722,0.357,30.0,42.0,1610612747,114.0,0.429,0.719,0.361,22.0,56.0,1,0,114.0,121.0,0,114.0,114.0,0.429,0.454,0.719,0.722,0.361,0.722,22.0,30.0,56.0,42.0,1
123,1910,2021-10-06,12100020,Final,1610612756,1610612747,2021,1610612756,117.0,0.444,0.947,0.393,31.0,52.0,1610612747,105.0,0.464,0.789,0.353,24.0,40.0,1,0,105.0,117.0,0,105.0,105.0,0.464,0.444,0.789,0.947,0.353,0.947,24.0,31.0,40.0,52.0,1
124,1930,2021-10-03,12100001,Final,1610612747,1610612751,2021,1610612747,97.0,0.364,0.688,0.314,17.0,41.0,1610612751,123.0,0.483,0.725,0.417,20.0,54.0,0,1,97.0,123.0,0,97.0,97.0,0.364,0.483,0.688,0.725,0.314,0.725,17.0,20.0,41.0,54.0,1
125,1976,2021-06-03,42000156,Final,1610612747,1610612756,2020,1610612747,100.0,0.418,0.875,0.286,21.0,35.0,1610612756,113.0,0.507,0.955,0.514,24.0,42.0,0,1,100.0,113.0,0,100.0,100.0,0.418,0.507,0.875,0.955,0.286,0.955,21.0,24.0,35.0,42.0,1
126,1983,2021-06-01,42000155,Final,1610612756,1610612747,2020,1610612756,115.0,0.457,0.714,0.333,29.0,47.0,1610612747,85.0,0.345,0.714,0.343,14.0,51.0,1,0,85.0,115.0,0,85.0,85.0,0.345,0.457,0.714,0.714,0.343,0.714,14.0,29.0,51.0,47.0,1
127,1987,2021-05-30,42000154,Final,1610612747,1610612756,2020,1610612747,92.0,0.395,0.714,0.325,19.0,50.0,1610612756,100.0,0.435,0.762,0.286,24.0,49.0,0,1,92.0,100.0,0,92.0,92.0,0.395,0.435,0.714,0.762,0.325,0.762,19.0,24.0,50.0,49.0,1
128,1998,2021-05-27,42000153,Final,1610612747,1610612756,2020,1610612747,109.0,0.442,0.867,0.25,19.0,51.0,1610612756,95.0,0.427,0.778,0.379,24.0,35.0,1,1,109.0,95.0,1,109.0,109.0,0.442,0.427,0.867,0.778,0.25,0.778,19.0,24.0,51.0,35.0,0
129,2004,2021-05-25,42000152,Final,1610612756,1610612747,2020,1610612756,102.0,0.465,0.933,0.308,21.0,31.0,1610612747,109.0,0.45,0.871,0.303,24.0,39.0,0,0,109.0,102.0,1,109.0,109.0,0.45,0.465,0.871,0.933,0.303,0.933,24.0,21.0,39.0,31.0,0
130,2009,2021-05-23,42000151,Final,1610612756,1610612747,2020,1610612756,99.0,0.465,0.833,0.321,24.0,47.0,1610612747,90.0,0.434,0.607,0.2689999999999999,19.0,33.0,1,0,90.0,99.0,0,90.0,90.0,0.434,0.465,0.607,0.833,0.2689999999999999,0.833,19.0,24.0,33.0,47.0,1
131,2019,2021-05-19,52000121,Final,1610612747,1610612744,2020,1610612747,103.0,0.407,0.76,0.3229999999999999,27.0,49.0,1610612744,100.0,0.446,0.733,0.441,19.0,46.0,1,1,103.0,100.0,1,103.0,103.0,0.407,0.446,0.76,0.733,0.3229999999999999,0.733,27.0,19.0,49.0,46.0,0
132,2033,2021-05-16,22001072,Final,1610612740,1610612747,2020,1610612740,98.0,0.474,0.7140000000000001,0.36,26.0,47.0,1610612747,110.0,0.469,0.6,0.314,30.0,42.0,0,0,110.0,98.0,1,110.0,110.0,0.469,0.474,0.6,0.7140000000000001,0.314,0.7140000000000001,30.0,26.0,42.0,47.0,0
133,2038,2021-05-15,22001061,Final,1610612754,1610612747,2020,1610612754,115.0,0.517,0.737,0.273,28.0,37.0,1610612747,122.0,0.477,0.8059999999999999,0.379,25.0,45.0,0,0,122.0,115.0,1,122.0,122.0,0.477,0.517,0.8059999999999999,0.737,0.379,0.737,25.0,28.0,45.0,37.0,0
134,2065,2021-05-12,22001046,Final,1610612747,1610612745,2020,1610612747,124.0,0.5710000000000001,0.591,0.35,28.0,41.0,1610612745,122.0,0.506,0.667,0.429,33.0,41.0,1,1,124.0,122.0,1,124.0,124.0,0.5710000000000001,0.506,0.591,0.667,0.35,0.667,28.0,33.0,41.0,41.0,0
135,2076,2021-05-11,22001041,Final,1610612747,1610612752,2020,1610612747,101.0,0.416,0.789,0.429,31.0,53.0,1610612752,99.0,0.391,0.913,0.345,19.0,41.0,1,1,101.0,99.0,1,101.0,101.0,0.416,0.391,0.789,0.913,0.429,0.913,31.0,19.0,53.0,41.0,0
136,2089,2021-05-09,22001024,Final,1610612747,1610612756,2020,1610612747,123.0,0.488,0.78,0.433,24.0,41.0,1610612756,110.0,0.534,0.84,0.44,23.0,32.0,1,1,123.0,110.0,1,123.0,123.0,0.488,0.534,0.78,0.84,0.433,0.84,24.0,23.0,41.0,32.0,0
137,2106,2021-05-07,22001010,Final,1610612757,1610612747,2020,1610612757,106.0,0.42,0.952,0.324,22.0,44.0,1610612747,101.0,0.416,0.727,0.367,19.0,49.0,1,0,101.0,106.0,0,101.0,101.0,0.416,0.42,0.727,0.952,0.367,0.952,19.0,22.0,49.0,44.0,1
138,2114,2021-05-06,22001002,Final,1610612746,1610612747,2020,1610612746,118.0,0.532,0.885,0.419,23.0,48.0,1610612747,94.0,0.379,0.621,0.278,21.0,34.0,1,0,94.0,118.0,0,94.0,94.0,0.379,0.532,0.621,0.885,0.278,0.885,21.0,23.0,34.0,48.0,1
139,2138,2021-05-03,22000982,Final,1610612747,1610612743,2020,1610612747,93.0,0.4379999999999999,0.696,0.433,18.0,43.0,1610612743,89.0,0.439,0.688,0.25,22.0,41.0,1,1,93.0,89.0,1,93.0,93.0,0.4379999999999999,0.439,0.696,0.688,0.433,0.688,18.0,22.0,43.0,41.0,0
140,2146,2021-05-02,22000974,Final,1610612747,1610612761,2020,1610612747,114.0,0.482,0.677,0.379,32.0,44.0,1610612761,121.0,0.447,0.71,0.395,24.0,49.0,0,1,114.0,121.0,0,114.0,114.0,0.482,0.447,0.677,0.71,0.379,0.71,32.0,24.0,44.0,49.0,1
141,2164,2021-04-30,22000956,Final,1610612747,1610612758,2020,1610612747,106.0,0.506,0.7140000000000001,0.25,24.0,43.0,1610612758,110.0,0.4529999999999999,0.909,0.364,29.0,37.0,0,1,106.0,110.0,0,106.0,106.0,0.506,0.4529999999999999,0.7140000000000001,0.909,0.25,0.909,24.0,29.0,43.0,37.0,1
142,2173,2021-04-28,22000935,Final,1610612764,1610612747,2020,1610612764,116.0,0.522,0.762,0.3329999999999999,24.0,50.0,1610612747,107.0,0.4379999999999999,0.619,0.294,31.0,41.0,1,0,107.0,116.0,0,107.0,107.0,0.4379999999999999,0.522,0.619,0.762,0.294,0.762,31.0,24.0,41.0,50.0,1
143,2188,2021-04-26,22000917,Final,1610612753,1610612747,2020,1610612753,103.0,0.474,0.833,0.44,16.0,28.0,1610612747,114.0,0.54,0.643,0.355,23.0,44.0,0,0,114.0,103.0,1,114.0,114.0,0.54,0.474,0.643,0.833,0.355,0.833,23.0,16.0,44.0,28.0,0
144,2210,2021-04-24,22000908,Final,1610612742,1610612747,2020,1610612742,108.0,0.487,0.76,0.433,26.0,51.0,1610612747,93.0,0.384,0.789,0.267,22.0,36.0,1,0,93.0,108.0,0,93.0,93.0,0.384,0.487,0.789,0.76,0.267,0.76,22.0,26.0,36.0,51.0,1
145,2225,2021-04-22,22000897,Final,1610612742,1610612747,2020,1610612742,115.0,0.488,0.722,0.375,23.0,38.0,1610612747,110.0,0.478,0.8240000000000001,0.3329999999999999,26.0,45.0,1,0,110.0,115.0,0,110.0,110.0,0.478,0.488,0.8240000000000001,0.722,0.3329999999999999,0.722,26.0,23.0,45.0,38.0,1
146,2251,2021-04-19,22000875,Final,1610612747,1610612762,2020,1610612747,97.0,0.43,0.68,0.429,17.0,32.0,1610612762,111.0,0.573,0.909,0.455,29.0,42.0,0,1,97.0,111.0,0,97.0,97.0,0.43,0.573,0.68,0.909,0.429,0.909,17.0,29.0,32.0,42.0,1
147,2260,2021-04-17,22000855,Final,1610612747,1610612762,2020,1610612747,127.0,0.516,0.87,0.3329999999999999,26.0,52.0,1610612762,115.0,0.416,1.0,0.39,31.0,37.0,1,1,127.0,115.0,1,127.0,127.0,0.516,0.416,0.87,1.0,0.3329999999999999,1.0,26.0,31.0,52.0,37.0,0
148,2279,2021-04-15,22000842,Final,1610612747,1610612738,2020,1610612747,113.0,0.449,0.684,0.324,28.0,36.0,1610612738,121.0,0.565,0.846,0.4379999999999999,33.0,48.0,0,1,113.0,121.0,0,113.0,113.0,0.449,0.565,0.684,0.846,0.324,0.846,28.0,33.0,36.0,48.0,1
149,2296,2021-04-13,22000825,Final,1610612766,1610612747,2020,1610612766,93.0,0.434,0.667,0.257,22.0,45.0,1610612747,101.0,0.415,0.944,0.364,24.0,38.0,0,0,101.0,93.0,1,101.0,101.0,0.415,0.434,0.944,0.667,0.364,0.667,24.0,22.0,38.0,45.0,0
150,2300,2021-04-12,22000815,Final,1610612752,1610612747,2020,1610612752,111.0,0.472,0.815,0.185,18.0,47.0,1610612747,96.0,0.4379999999999999,0.778,0.3329999999999999,22.0,33.0,1,0,96.0,111.0,0,96.0,96.0,0.4379999999999999,0.472,0.778,0.815,0.3329999999999999,0.815,22.0,18.0,33.0,47.0,1
151,2319,2021-04-10,22000800,Final,1610612751,1610612747,2020,1610612751,101.0,0.4379999999999999,0.867,0.185,19.0,42.0,1610612747,126.0,0.505,0.65,0.5589999999999999,30.0,47.0,0,0,126.0,101.0,1,126.0,126.0,0.505,0.4379999999999999,0.65,0.867,0.5589999999999999,0.867,30.0,19.0,47.0,42.0,0
152,2335,2021-04-08,22000784,Final,1610612748,1610612747,2020,1610612748,110.0,0.479,0.8,0.4,22.0,38.0,1610612747,104.0,0.4429999999999999,0.88,0.3429999999999999,26.0,40.0,1,0,104.0,110.0,0,104.0,104.0,0.4429999999999999,0.479,0.88,0.8,0.3429999999999999,0.8,26.0,22.0,40.0,38.0,1
153,2353,2021-04-06,22000772,Final,1610612761,1610612747,2020,1610612761,101.0,0.396,0.8,0.152,17.0,42.0,1610612747,110.0,0.494,0.636,0.45,29.0,49.0,0,0,110.0,101.0,1,110.0,110.0,0.494,0.396,0.636,0.8,0.45,0.8,29.0,17.0,49.0,42.0,0
154,2366,2021-04-04,22000756,Final,1610612746,1610612747,2020,1610612746,104.0,0.477,0.889,0.5,23.0,50.0,1610612747,86.0,0.4,0.75,0.304,16.0,36.0,1,0,86.0,104.0,0,86.0,86.0,0.4,0.477,0.75,0.889,0.304,0.889,16.0,23.0,36.0,50.0,1
155,2389,2021-04-02,22000746,Final,1610612758,1610612747,2020,1610612758,94.0,0.424,0.75,0.286,24.0,38.0,1610612747,115.0,0.473,0.6,0.515,26.0,55.0,0,0,115.0,94.0,1,115.0,115.0,0.473,0.424,0.6,0.75,0.515,0.75,26.0,24.0,55.0,38.0,0
156,2405,2021-03-31,22000729,Final,1610612747,1610612749,2020,1610612747,97.0,0.402,0.773,0.278,22.0,40.0,1610612749,112.0,0.532,0.778,0.5379999999999999,23.0,42.0,0,1,97.0,112.0,0,97.0,97.0,0.402,0.532,0.773,0.778,0.278,0.778,22.0,23.0,40.0,42.0,1
157,2425,2021-03-28,22000706,Final,1610612747,1610612753,2020,1610612747,96.0,0.415,0.7390000000000001,0.275,25.0,52.0,1610612753,93.0,0.386,0.8240000000000001,0.3329999999999999,19.0,51.0,1,1,96.0,93.0,1,96.0,96.0,0.415,0.386,0.7390000000000001,0.8240000000000001,0.275,0.8240000000000001,25.0,19.0,52.0,51.0,0
158,2445,2021-03-26,22000693,Final,1610612747,1610612739,2020,1610612747,100.0,0.487,0.72,0.231,23.0,45.0,1610612739,86.0,0.3879999999999999,0.679,0.192,24.0,37.0,1,1,100.0,86.0,1,100.0,100.0,0.487,0.3879999999999999,0.72,0.679,0.231,0.679,23.0,24.0,45.0,37.0,0
159,2449,2021-03-25,22000681,Final,1610612747,1610612755,2020,1610612747,101.0,0.436,0.727,0.346,22.0,42.0,1610612755,109.0,0.488,0.667,0.3779999999999999,24.0,39.0,0,1,101.0,109.0,0,101.0,101.0,0.436,0.488,0.727,0.667,0.346,0.667,22.0,24.0,42.0,39.0,1
160,2464,2021-03-23,22000663,Final,1610612740,1610612747,2020,1610612740,128.0,0.522,0.923,0.345,28.0,53.0,1610612747,111.0,0.424,0.7,0.486,25.0,34.0,1,0,111.0,128.0,0,111.0,111.0,0.424,0.522,0.7,0.923,0.486,0.923,25.0,28.0,34.0,53.0,1
161,2482,2021-01-01,22000075,Final,1610612759,1610612747,2020,1610612759,103.0,0.424,0.6920000000000001,0.382,23.0,45.0,1610612747,109.0,0.406,0.813,0.424,27.0,58.0,0,0,109.0,103.0,1,109.0,109.0,0.406,0.424,0.813,0.6920000000000001,0.424,0.6920000000000001,27.0,23.0,58.0,45.0,0
162,2497,2020-12-30,22000060,Final,1610612759,1610612747,2020,1610612759,107.0,0.46,0.7390000000000001,0.417,25.0,39.0,1610612747,121.0,0.561,0.75,0.5379999999999999,25.0,47.0,0,0,121.0,107.0,1,121.0,121.0,0.561,0.46,0.75,0.7390000000000001,0.5379999999999999,0.7390000000000001,25.0,25.0,47.0,39.0,0
